-250,-132.2
-248,-132.2
-246,-132.21
-244,-132.22
-242,-132.23
-240,-132.35
-238,-132.79
-236,-133.41
-234.57,-134
-234,-134.29
-232,-135.97
-231.98,-136
-230.68,-138
-230,-139.49
-229.8,-140
-229.53,-142
-229.53,-144
-229.57,-146
-229.61,-148
-229.64,-150
-229.66,-152
-229.65,-154
-229.61,-156
-229.53,-158
-229.38,-160
-229.17,-162
-228.93,-164
-228.65,-166
-228.35,-168
-228,-170
-228,-170
-226,-172
-224,-172.67
-222,-173.33
-220,-174
-220,-174
-218,-174.23
-216,-174.44
-214,-174.61
-212,-174.73
-210,-174.74
-208,-174.62
-206,-174.45
-204,-174.24
-202,-174
-202,-174
-200,-173.33
-198,-172.67
-196,-172
-194,-170.11
-193.89,-170
-192,-168
-192,-168
-192,-168
-192.23,-166
-192.04,-164
-192,-162.33
-191.99,-162
-191.96,-160
-191.92,-158
-191.94,-156
-191.95,-154
-191.96,-152
-192,-150.49
-192.01,-150
-192.02,-148
-192.06,-146
-192.1,-144
-192.16,-142
-192.2,-140
-192,-138.42
-191.93,-138
-190.2,-136
-190,-135.79
-188.04,-134
-188,-133.97
-186,-133.09
-184,-132.37
-182,-132.14
-180,-132.11
-178,-132.09
-176,-132.07
-174,-132.05
-172,-132.03
-170,-132.02
-168,-132.01
-166.74,-132
-166,-132
-164,-131.98
-162,-131.97
-160,-131.96
-158,-131.95
-156,-131.96
-154,-131.97
-152,-131.98
-150,-132
-149.3,-132
-148,-132.01
-146,-132.02
-144,-132.03
-142,-132.05
-140,-132.07
-138,-132.09
-136,-132.11
-134,-132.14
-132,-132.36
-130,-133.07
-128,-133.95
-127.94,-134
-126,-135.76
-125.76,-136
-124.02,-138
-124,-138.07
-123.65,-140
-123.51,-142
-123.55,-144
-123.6,-146
-123.64,-148
-123.67,-150
-123.68,-152
-123.68,-154
-123.64,-156
-123.56,-158
-123.4,-160
-123.2,-162
-122.95,-164
-122.66,-166
-122.35,-168
-122,-170
-122,-170
-120,-172
-118,-172.67
-116,-173.33
-114,-174
-114,-174
-112,-174.23
-110,-174.44
-108,-174.61
-106,-174.73
-104,-174.73
-102,-174.61
-100,-174.44
-98,-174.23
-96,-174
-96,-174
-94,-173.33
-92,-172.67
-90,-172
-88,-170
-88,-170
-87.67,-168
-87.38,-166
-87.12,-164
-86.89,-162
-86.7,-160
-86.56,-158
-86.47,-156
-86.43,-154
-86.42,-152
-86.44,-150
-86.47,-148
-86.51,-146
-86.55,-144
-86.57,-142
-86.38,-140
-86,-138.03
-85.99,-138
-84.25,-136
-84,-135.75
-82.07,-134
-82,-133.95
-80,-133.06
-78,-132.35
-76,-132.14
-74,-132.11
-72,-132.09
-70,-132.07
-68,-132.05
-66,-132.03
-64,-132.02
-62,-132.01
-60.83,-132
-60,-132
-58,-131.98
-56,-131.97
-54,-131.95
-52,-131.94
-50,-131.95
-48,-131.97
-46,-131.98
-44,-132
-43.17,-132
-42,-132.01
-40,-132.02
-38,-132.03
-36,-132.05
-34,-132.07
-32,-132.09
-30,-132.11
-28,-132.14
-26,-132.35
-24,-133.06
-22,-133.95
-21.93,-134
-20,-135.74
-19.75,-136
-18.01,-138
-18,-138.03
-17.61,-140
-17.41,-142
-17.43,-144
-17.47,-146
-17.52,-148
-17.55,-150
-17.56,-152
-17.55,-154
-17.51,-156
-17.43,-158
-17.29,-160
-17.1,-162
-16.88,-164
-16.62,-166
-16.33,-168
-16,-170
-16,-170
-14,-172
-12,-172.67
-10,-173.33
-8,-174
-8,-174
-6,-174.23
-4,-174.44
-2,-174.61
0,-174.73
2,-174.74
4,-174.62
6,-174.44
8,-174.24
10,-174
10,-174
12,-173.33
14,-172.67
16,-172
18,-170.01
18,-170
18.44,-168
18.84,-166
19.22,-164
19.57,-162
19.87,-160
20,-158.17
20.01,-158
20,-157.01
19.99,-156
20,-154
19.99,-152
19.95,-150
19.95,-148
19.92,-146
19.87,-144
19.81,-142
19.78,-140
20,-138.33
20.06,-138
21.79,-136
22,-135.79
23.95,-134
24,-133.96
26,-133.08
28,-132.37
30,-132.14
32,-132.11
34,-132.09
36,-132.07
38,-132.05
40,-132.03
42,-132.02
44,-132.01
45.24,-132
46,-132
48,-131.98
50,-131.97
52,-131.96
54,-131.95
56,-131.96
58,-131.97
60,-131.98
62,-132
62.7,-132
64,-132.01
66,-132.02
68,-132.03
70,-132.05
72,-132.07
74,-132.09
76,-132.11
78,-132.14
80,-132.36
82,-133.07
84,-133.96
84.06,-134
86,-135.76
86.23,-136
87.98,-138
88,-138.09
88.33,-140
88.45,-142
88.4,-144
88.36,-146
88.32,-148
88.28,-150
88.27,-152
88.27,-154
88.3,-156
88.39,-158
88.55,-160
88.77,-162
89.03,-164
89.32,-166
89.64,-168
90,-170
90,-170
92,-172
94,-172.67
96,-173.33
98,-174
98,-174
100,-174.23
102,-174.44
104,-174.61
106,-174.73
108,-174.74
110,-174.62
112,-174.44
114,-174.24
116,-174
116,-174
118,-173.33
120,-172.67
122,-172
124,-170.01
124,-170
124.44,-168
124.84,-166
125.23,-164
125.58,-162
125.88,-160
126,-158.22
126.01,-158
126,-156.84
125.99,-156
126,-154
125.98,-152
125.95,-150
125.94,-148
125.91,-146
125.87,-144
125.81,-142
125.78,-140
126,-138.34
126.06,-138
127.79,-136
128,-135.79
129.95,-134
130,-133.97
132,-133.08
134,-132.37
136,-132.14
138,-132.11
140,-132.09
142,-132.07
144,-132.05
146,-132.03
148,-132.02
150,-132.01
151.28,-132
152,-132
154,-131.98
156,-131.97
158,-131.96
160,-131.95
162,-131.96
164,-131.97
166,-131.98
168,-132
168.71,-132
170,-132.01
172,-132.02
174,-132.03
176,-132.05
178,-132.07
180,-132.09
182,-132.11
184,-132.14
186,-132.37
188,-133.08
190,-133.97
190.04,-134
192,-135.79
192.2,-136
193.93,-138
194,-138.42
194.2,-140
194.15,-142
194.09,-144
194.05,-146
194.02,-148
194.01,-150
194,-150.41
193.96,-152
193.94,-154
193.93,-156
193.91,-158
193.95,-160
193.99,-162
194,-162.74
194.02,-164
194.22,-166
194,-168
194,-168
194,-168
195.89,-170
196,-170.11
198,-172
200,-172.67
202,-173.33
204,-174
204,-174
206,-174.24
208,-174.45
210,-174.62
212,-174.75
214,-174.82
216,-174.73
218,-174.59
220,-174.42
222,-174.22
224,-174
224,-174
226,-173.01
228,-172.03
228.06,-172
230,-171.02
232,-170
232,-170
232.19,-168
232.33,-166
232.44,-164
232.52,-162
232.58,-160
232.6,-158
232.56,-156
232.51,-154
232.45,-152
232.37,-150
232.29,-148
232.2,-146
232.09,-144
232,-142.38
231.98,-142
231.95,-140
232,-139.88
232.89,-138
233.99,-136
234,-135.99
236,-134.36
236.69,-134
238,-133.43
240,-132.8
242,-132.35
244,-132.23
246,-132.21
248,-132.2
250,-132.2
